,Unnamed: 0,road,subroad,type,id,coords,B4_max,B4_mean,B4_min,B8_max,B8_mean,B8_min,B4_diff_factor,B8_diff_factor
28,28,0,0,road,28,,99.5,49.23571428571404,18.0,-161.0,-159.81883116883182,-147.0,-23.80996319562973,-415.85876176546753
29,29,0,0,road,29,,43.5,217.54258064516148,328.0,-172.5,-193.24709677419327,-279.0,-23.80996319562973,-415.85876176546753
30,30,0,0,road,30,,-46.0,20.37984496124045,19.5,-242.5,-272.7713178294571,-352.0,-23.80996319562973,-415.85876176546753
31,31,0,0,road,31,,56.5,111.26848249027262,224.0,-355.5,-294.9863813229572,-208.5,-23.80996319562973,-415.85876176546753
32,32,0,0,road,32,,-231.0,-96.67870967741942,29.5,-307.0,-314.7432258064514,-317.0,-23.80996319562973,-415.85876176546753
33,33,0,0,road,33,,-155.5,-23.9670116429495,153.0,-252.0,-250.31241914618383,-198.5,-23.80996319562973,-415.85876176546753
34,34,0,0,road,34,,33.5,181.77396373057013,260.5,-149.5,-130.77590673575105,-72.5,-23.80996319562973,-415.85876176546753
35,35,0,0,road,35,,-14.5,-59.91237113402053,-154.5,-49.5,-66.30154639175225,-108.5,-23.80996319562973,-415.85876176546753
36,36,0,0,road,36,,-81.0,-122.26913099870283,-138.0,-223.5,-198.12905317769128,-214.5,-23.80996319562973,-415.85876176546753
37,37,0,0,road,37,,99.0,25.360000000000355,3.5,35.0,3.693548387097053,-39.0,-23.80996319562973,-415.85876176546753
38,38,0,0,road,38,,17.5,73.67912371134048,206.5,-153.0,-197.01224226804104,-250.0,-23.80996319562973,-415.85876176546753
39,39,0,0,road,39,,36.5,60.27734375,117.0,-244.0,-233.3717447916668,-202.5,-23.80996319562973,-415.85876176546753
40,40,0,0,road,40,,-7.5,13.783505154639442,3.0,-222.0,-152.29832474226805,-95.5,-23.80996319562973,-415.85876176546753
41,41,0,0,road,41,,-264.5,-257.3850129198965,-271.0,-284.0,-342.1711886304911,-403.5,-23.80996319562973,-415.85876176546753
42,42,0,0,road,42,,-162.5,-188.1653696498052,-123.5,-345.0,-339.00648508430595,-366.0,-23.80996319562973,-415.85876176546753
43,43,0,0,road,43,,-195.0,-215.47873711340185,-170.0,-285.5,-315.6121134020618,-321.5,-23.80996319562973,-415.85876176546753
44,44,0,0,road,44,,-102.5,-125.84650259067372,-119.5,-192.0,-250.45725388601025,-282.5,-23.80996319562973,-415.85876176546753
45,45,0,0,road,45,,-100.0,-129.97542043984458,-118.5,-279.5,-330.5109961190169,-388.0,-23.80996319562973,-415.85876176546753
46,46,0,0,road,46,,-211.5,-139.88416988416975,-134.0,-348.5,-314.2483912483913,-320.5,-23.80996319562973,-415.85876176546753
47,47,0,0,road,47,,-164.0,-150.37402597402593,-86.5,-153.5,-224.39935064935025,-258.5,-23.80996319562973,-415.85876176546753
48,48,0,0,road,48,,-85.5,-116.91752577319562,-138.5,-213.5,-201.11082474226805,-177.0,-23.80996319562973,-415.85876176546753
49,49,0,0,road,49,,-136.0,-97.57989690721638,-117.5,-256.0,-203.6527061855668,-221.0,-23.80996319562973,-415.85876176546753
50,50,0,0,road,50,,-37.0,-81.62483745123518,-117.5,-153.0,-220.94083224967423,-249.5,-23.80996319562973,-415.85876176546753
51,51,0,0,road,51,,-576.5,-475.7268041237112,-445.5,-752.0,-620.6739690721654,-693.0,-23.80996319562973,-415.85876176546753
52,52,0,0,road,52,,-629.5,-620.4037467700261,-588.5,-674.0,-704.9722222222222,-652.0,-23.80996319562973,-415.85876176546753
53,53,0,0,road,53,,-468.5,-399.0422077922078,-343.0,-640.0,-583.8461038961038,-488.0,-23.80996319562973,-415.85876176546753
54,54,0,0,road,54,,-230.0,-182.52960102960105,-181.0,-504.0,-494.4446589446589,-447.0,-23.80996319562973,-415.85876176546753
55,55,0,0,road,55,,-133.5,-140.0751295336786,-199.5,-522.5,-485.061528497409,-455.0,-23.80996319562973,-415.85876176546753
56,56,0,0,road,56,,-214.0,-223.15891472868225,-240.0,-493.0,-463.7157622739019,-420.5,-23.80996319562973,-415.85876176546753
57,57,0,0,road,57,,-269.0,-242.48584298584296,-241.5,-552.5,-561.8037323037324,-556.0,-23.80996319562973,-415.85876176546753
58,58,0,0,road,58,,-232.0,-189.2883116883114,-162.0,-737.5,-661.9064935064937,-488.0,-23.80996319562973,-415.85876176546753
59,59,0,0,road,59,,-193.5,-174.30967741935478,-169.0,-368.0,-380.02,-350.0,-23.80996319562973,-415.85876176546753
60,60,0,0,road,60,,-217.0,-227.8187096774193,-213.0,-657.0,-664.8270967741935,-500.5,-23.80996319562973,-415.85876176546753
61,61,0,0,road,61,,-256.0,-246.60438144329896,-219.5,-621.5,-514.6791237113403,-465.0,-23.80996319562973,-415.85876176546753
62,62,0,0,road,62,,-252.5,-231.3683870967743,-200.0,-517.0,-477.7141935483865,-437.0,-23.80996319562973,-415.85876176546753
63,63,0,0,road,63,,-180.5,-116.79586563307498,-110.5,-480.5,-453.4089147286827,-448.0,-23.80996319562973,-415.85876176546753
64,64,0,0,road,64,,-87.5,-56.898064516129125,-80.5,-463.5,-492.3064516129034,-524.5,-23.80996319562973,-415.85876176546753
65,65,0,0,road,65,,-146.0,-153.71935483870982,-170.0,-439.5,-480.6690322580644,-530.5,-23.80996319562973,-415.85876176546753
66,66,0,0,road,66,,-156.5,-163.3223514211886,-149.5,-519.0,-570.6698966408269,-505.5,-23.80996319562973,-415.85876176546753
67,67,0,0,road,67,,-50.0,-58.12111398963725,-106.0,-595.5,-498.4099740932648,-360.5,-23.80996319562973,-415.85876176546753
68,68,0,0,road,68,,-27.0,19.9657179818887,52.5,-328.5,-332.57438551099585,-307.0,-23.80996319562973,-415.85876176546753
69,69,0,0,road,69,,-9.5,-34.66429495472198,-9.0,-353.5,-377.144243208279,-387.5,-23.80996319562973,-415.85876176546753
70,70,0,0,road,70,,-52.5,-84.28015564202337,-133.0,-418.5,-409.1225680933853,-392.5,-23.80996319562973,-415.85876176546753
71,71,0,0,road,71,,-143.5,-148.93458549222805,-150.0,-529.0,-478.7351036269429,-466.5,-23.80996319562973,-415.85876176546753
72,72,0,0,road,72,,-111.0,-87.56031128404675,-79.0,-575.0,-412.3521400778209,-314.5,-23.80996319562973,-415.85876176546753
73,73,0,0,road,73,,50.0,1.5608808290155594,-41.5,-465.0,-375.145725388601,-348.0,-23.80996319562973,-415.85876176546753
74,74,0,0,road,74,,148.5,86.92227979274594,39.5,-83.0,-208.6981865284972,-240.5,-23.80996319562973,-415.85876176546753
75,75,0,0,road,75,,16.0,71.70233463035015,62.5,-122.0,-89.08949416342466,-53.0,-23.80996319562973,-415.85876176546753
76,76,0,0,road,76,,-3.5,-27.34200260077978,-9.5,-206.0,-206.54811443433005,-157.0,-23.80996319562973,-415.85876176546753
77,77,0,0,road,77,,72.0,81.00911458333326,82.5,-10.0,-58.51041666666743,-82.5,-23.80996319562973,-415.85876176546753
78,78,0,0,road,78,,-94.5,-161.53190104166674,-332.0,-158.5,-285.07617187500045,-469.0,-23.80996319562973,-415.85876176546753
79,79,0,0,road,79,,-135.0,-136.6365409622888,-185.5,-381.5,-391.38946684005214,-379.5,-23.80996319562973,-415.85876176546753
80,80,0,0,road,80,,-149.5,-134.51105331599456,-92.0,-365.0,-388.3621586475938,-415.0,-23.80996319562973,-415.85876176546753
81,81,0,0,road,81,,-101.5,-142.5299089726916,-167.0,-431.0,-400.540312093628,-367.0,-23.80996319562973,-415.85876176546753
82,82,0,0,road,82,,-237.0,-317.9284785435632,-423.0,-451.5,-555.9694408322496,-678.0,-23.80996319562973,-415.85876176546753
83,83,0,0,road,83,,-323.0,-286.0397135416665,-291.5,-716.0,-640.0175781249995,-692.5,-23.80996319562973,-415.85876176546753
84,84,0,0,road,84,,25.0,-75.71391417425252,-82.0,-456.0,-469.7132639791939,-477.0,-23.80996319562973,-415.85876176546753
85,85,0,0,road,85,,-128.0,16.110677083333485,126.5,-388.0,-300.9999999999998,-245.5,-23.80996319562973,-415.85876176546753
86,86,0,0,road,86,,54.5,29.879713914174545,28.5,-309.5,-321.67620286085867,-277.0,-23.80996319562973,-415.85876176546753
87,87,0,0,road,87,,-31.5,50.76428571428573,16.0,-533.0,-429.7103896103897,-371.5,-23.80996319562973,-415.85876176546753
88,88,0,0,road,88,,76.0,6.500647668393867,-92.5,-424.5,-392.5485751295341,-417.0,-23.80996319562973,-415.85876176546753
89,89,0,0,road,89,,174.5,87.12645914396876,1.0,-328.0,-282.8002594033717,-298.0,-23.80996319562973,-415.85876176546753
90,90,0,0,road,90,,227.5,95.59391191709848,-50.5,-264.5,-356.3698186528495,-433.0,-23.80996319562973,-415.85876176546753
91,91,0,0,road,91,,137.0,71.509067357513,-50.5,-342.0,-351.70725388601045,-318.5,-23.80996319562973,-415.85876176546753
92,92,0,0,road,92,,86.5,51.336998706339045,-20.0,-278.0,-277.87257438551114,-327.5,-23.80996319562973,-415.85876176546753
93,93,0,0,road,93,,82.5,-8.871778350515342,9.0,-205.5,-347.065077319588,-340.5,-23.80996319562973,-415.85876176546753
94,94,0,0,road,94,,243.0,114.61563307493545,109.5,-306.0,-333.8682170542638,-347.0,-23.80996319562973,-415.85876176546753
95,95,0,0,road,95,,251.5,121.76224226804106,118.0,-262.5,-326.0289948453608,-298.5,-23.80996319562973,-415.85876176546753
96,96,0,0,road,96,,192.5,144.3344072164948,64.0,-253.5,-302.7609536082475,-357.5,-23.80996319562973,-415.85876176546753
97,97,0,0,road,97,,211.5,149.3543814432987,127.0,-320.5,-321.3685567010307,-316.5,-23.80996319562973,-415.85876176546753
98,98,0,0,road,98,,201.5,162.84407216494856,186.0,-277.5,-369.3949742268037,-401.0,-23.80996319562973,-415.85876176546753
99,99,0,0,road,99,,210.0,79.62371134020611,23.5,-330.0,-340.9233247422683,-330.5,-23.80996319562973,-415.85876176546753
100,100,0,0,road,100,,23.5,24.402061855670127,27.0,-310.5,-270.74871134020646,-224.5,-23.80996319562973,-415.85876176546753
101,101,0,0,road,101,,-207.5,-138.6333762886602,-92.5,-185.5,-254.7996134020616,-420.5,-23.80996319562973,-415.85876176546753
102,102,0,0,road,102,,-218.5,-95.16967741935493,-39.0,-259.0,-283.0961290322582,-281.0,-23.80996319562973,-415.85876176546753
103,103,0,0,road,103,,-187.0,-160.7441860465117,-145.0,-364.5,-359.12403100775146,-366.0,-23.80996319562973,-415.85876176546753
104,104,0,0,road,104,,-204.5,-169.0019404915913,-92.5,-353.5,-349.3544631306597,-309.0,-23.80996319562973,-415.85876176546753
105,105,0,0,road,105,,-142.5,-67.02788586251609,-107.0,-109.0,-262.4500648508431,-376.5,-23.80996319562973,-415.85876176546753
106,106,0,0,road,106,,95.0,-29.37046632124361,-138.0,-213.0,-206.59844559585508,-185.5,-23.80996319562973,-415.85876176546753
107,107,0,0,road,107,,-46.5,-46.60078023407005,-157.5,-455.5,-392.0240572171649,-277.0,-23.80996319562973,-415.85876176546753
108,108,0,0,road,108,,-64.0,-17.717165149545053,29.0,-244.0,-358.0383615084522,-433.0,-23.80996319562973,-415.85876176546753
109,109,0,0,road,109,,-103.0,-1.065840938722431,23.0,-260.0,-312.60169491525403,-349.0,-23.80996319562973,-415.85876176546753
110,110,0,0,road,110,,17.5,36.61248374512343,14.5,-286.5,-287.50260078023393,-387.0,-23.80996319562973,-415.85876176546753
111,111,0,0,road,111,,-177.5,78.1954545454546,58.0,-345.0,-295.494155844156,-253.5,-23.80996319562973,-415.85876176546753
112,112,0,0,road,112,,-188.5,-115.85271317829506,-161.5,-347.5,-340.3055555555552,-446.5,-23.80996319562973,-415.85876176546753
113,113,0,0,road,113,,145.0,117.1854734111546,67.5,-122.0,-86.34954604409904,-66.5,-23.80996319562973,-415.85876176546753
114,114,0,0,road,114,,105.0,149.59173126614996,194.0,-352.0,-331.2034883720935,-306.5,-23.80996319562973,-415.85876176546753
115,115,0,0,road,115,,-273.5,-182.13759689922472,-174.0,-228.0,-181.52583979328256,-80.0,-23.80996319562973,-415.85876176546753
116,116,0,0,road,116,,-55.0,-2.367741935483764,12.0,-76.0,-85.1980645161293,-131.5,-23.80996319562973,-415.85876176546753
117,117,0,0,road,117,,30.5,31.82023195876286,86.0,-19.0,-66.61662371134116,-37.5,-23.80996319562973,-415.85876176546753
118,118,0,0,road,118,,-268.0,-146.83976833976865,-4.0,-270.5,-240.23101673101647,-214.5,-23.80996319562973,-415.85876176546753
119,119,0,0,road,119,,-57.0,-25.25806451612914,-19.0,16.0,-98.77870967741956,-115.0,-23.80996319562973,-415.85876176546753
120,120,0,0,road,120,,-360.0,-184.54703608247405,52.5,-326.0,-295.1597938144323,-184.0,-23.80996319562973,-415.85876176546753
121,121,0,0,road,121,,-552.5,-393.1958762886602,-418.0,-716.5,-628.7106958762886,-677.0,-23.80996319562973,-415.85876176546753
122,122,0,0,road,122,,-272.5,-4.416881443298962,119.0,-435.5,-276.04317010309296,-169.0,-23.80996319562973,-415.85876176546753
123,123,0,0,road,123,,99.0,125.3387096774195,111.0,-109.0,-88.3599999999999,-177.5,-23.80996319562973,-415.85876176546753
124,124,0,0,road,124,,161.0,163.5807493540049,158.0,-51.5,-90.8016795865633,-277.0,-23.80996319562973,-415.85876176546753
125,125,0,0,road,125,,112.0,9.731565329883551,-17.5,389.5,54.16623544631352,-107.0,-23.80996319562973,-415.85876176546753
126,126,0,0,road,126,,82.5,104.91332470892633,64.0,-99.0,-66.90362225097056,-148.0,-23.80996319562973,-415.85876176546753
127,127,0,0,road,127,,147.0,140.05181347150267,149.0,-159.0,-173.82448186528518,-132.5,-23.80996319562973,-415.85876176546753
128,128,0,0,road,128,,8.0,59.31233766233731,141.0,-167.5,-184.5707792207786,-220.5,-23.80996319562973,-415.85876176546753
129,129,0,0,road,129,,25.5,-20.418831168831275,-60.0,-142.5,-105.65000000000008,-129.0,-23.80996319562973,-415.85876176546753
130,130,0,0,road,130,,-77.0,-67.93880208333326,-108.0,-11.5,-93.72916666666627,-136.0,-23.80996319562973,-415.85876176546753
131,131,0,0,road,131,,28.0,16.961038961038867,1.5,-96.0,-102.12922077922076,-98.0,-23.80996319562973,-415.85876176546753
132,132,0,0,road,132,,-160.5,-135.07253886010335,-131.5,-553.5,-446.67875647668393,-260.5,-23.80996319562973,-415.85876176546753
133,133,0,0,road,133,,33.0,66.46258064516155,120.5,-141.0,-139.2038709677413,-142.0,-23.80996319562973,-415.85876176546753
134,134,0,0,road,134,,-337.5,-129.83247422680415,-6.0,104.0,-18.705541237113263,-53.5,-23.80996319562973,-415.85876176546753
135,135,0,0,road,135,,186.0,84.97806451612928,-9.5,-84.5,-49.84709677419369,74.5,-23.80996319562973,-415.85876176546753
136,136,0,0,road,136,,249.0,229.85649350649328,194.0,-138.0,-5.287662337662368,4.0,-23.80996319562973,-415.85876176546753
137,137,0,0,road,137,,129.5,-66.65149544863448,-201.0,-176.0,-345.4583875162548,-477.0,-23.80996319562973,-415.85876176546753
138,138,0,0,road,138,,-532.0,-523.6355382619975,-455.5,-783.0,-817.7503242542148,-853.5,-23.80996319562973,-415.85876176546753
139,139,0,0,road,139,,-10.5,-79.87757731958754,-83.0,-406.5,-397.1204896907211,-419.0,-23.80996319562973,-415.85876176546753
140,140,0,0,road,140,,-165.5,-194.3725868725869,-218.0,-392.0,-381.3043758043759,-308.0,-23.80996319562973,-415.85876176546753
141,141,0,0,road,141,,-283.5,-127.3182989690722,-64.0,-258.0,-278.7783505154639,-265.5,-23.80996319562973,-415.85876176546753
142,142,0,0,road,142,,-87.5,-128.7399741267791,-238.0,-146.0,-162.57115135834465,-294.0,-23.80996319562973,-415.85876176546753
143,143,0,0,road,143,,10.0,-32.56966145833326,-73.5,-76.5,-176.18554687499957,-169.5,-23.80996319562973,-415.85876176546753
144,144,0,0,road,144,,-202.5,-165.88896103896116,-204.0,-438.5,-494.659090909091,-553.5,-23.80996319562973,-415.85876176546753
145,145,0,0,road,145,,-375.5,-265.66516129032243,-368.0,-689.5,-544.6129032258066,-638.0,-23.80996319562973,-415.85876176546753
146,146,0,0,road,146,,-433.0,-300.596005154639,-97.5,-651.5,-645.023840206185,-698.5,-23.80996319562973,-415.85876176546753
147,147,0,0,road,147,,-265.5,-214.9780927835052,-189.0,-486.0,-374.3221649484542,-348.0,-23.80996319562973,-415.85876176546753
148,148,0,0,road,148,,-105.0,-137.6009055627428,-146.5,-471.0,-424.3305304010355,-330.0,-23.80996319562973,-415.85876176546753
149,149,0,0,road,149,,-100.5,-108.08506493506502,-132.0,-233.5,-252.1727272727276,-396.5,-23.80996319562973,-415.85876176546753
150,150,0,0,road,150,,-181.0,-201.59727626459107,-116.0,-321.5,-371.7639429312581,-277.5,-23.80996319562973,-415.85876176546753
151,151,0,0,road,151,,101.0,-121.93032258064522,-206.0,-186.5,-337.8554838709674,-558.0,-23.80996319562973,-415.85876176546753
152,152,0,0,road,152,,-215.5,-177.83956185567013,-69.5,49.5,-112.4375,-229.0,-23.80996319562973,-415.85876176546753
153,153,0,0,road,153,,-241.5,-292.149292149292,-204.5,-213.0,-213.06048906048812,-170.0,-23.80996319562973,-415.85876176546753
154,154,0,0,road,154,,-391.0,-239.23677419354863,-94.5,-198.5,-327.3309677419361,-380.5,-23.80996319562973,-415.85876176546753
155,155,0,0,road,155,,-177.5,-70.05317769130988,47.5,-399.0,-340.18417639429344,-206.0,-23.80996319562973,-415.85876176546753
156,156,0,0,road,156,,-118.5,-129.94870129870128,-17.0,-66.0,-194.61818181818128,-157.0,-23.80996319562973,-415.85876176546753
157,157,0,0,road,157,,-298.0,-220.5349288486416,-382.5,-331.5,-251.1701164294955,-272.0,-23.80996319562973,-415.85876176546753
158,158,0,0,road,158,,45.5,-25.507087628865747,-117.0,-2.0,81.83762886597879,115.5,-23.80996319562973,-415.85876176546753
159,159,0,0,road,159,,149.5,94.98002577319572,94.0,-252.0,-88.69523195876263,-127.5,-23.80996319562973,-415.85876176546753
160,160,0,0,road,160,,108.5,82.9012903225804,63.0,-79.5,-88.29032258064535,3.0,-23.80996319562973,-415.85876176546753
161,161,0,0,road,161,,-95.5,-41.96493506493493,-35.0,-149.5,-179.34285714285693,-316.0,-23.80996319562973,-415.85876176546753
162,162,0,0,road,162,,-95.0,-34.50715214564366,23.5,-152.5,-205.03446033810133,-271.0,-23.80996319562973,-415.85876176546753
163,163,0,0,road,163,,-8.0,-56.06266149870805,-106.5,-248.5,-279.65245478036195,-410.5,-23.80996319562973,-415.85876176546753
164,164,0,0,road,164,,8.0,43.21364221364252,84.0,-365.5,-275.69884169884153,-281.0,-23.80996319562973,-415.85876176546753
165,165,0,0,road,165,,-10.5,17.522522522522536,8.0,-97.0,-137.5881595881592,-197.5,-23.80996319562973,-415.85876176546753
166,166,0,0,road,166,,-114.0,-32.701935483870784,-6.0,-137.5,-157.6761290322579,-196.5,-23.80996319562973,-415.85876176546753
167,167,0,0,road,167,,-153.0,-75.35427461139898,-69.5,-152.5,-135.43847150259035,-108.0,-23.80996319562973,-415.85876176546753
168,168,0,0,road,168,,-260.0,-151.57207792207794,-125.5,-222.0,-158.71298701298747,-28.5,-23.80996319562973,-415.85876176546753
169,169,0,0,road,169,,2.5,54.17399741267786,56.5,-61.0,-85.90879689521353,4.0,-23.80996319562973,-415.85876176546753
170,170,0,0,road,170,,-52.0,-57.65697674418584,-48.5,-116.5,-136.80813953488405,-166.0,-23.80996319562973,-415.85876176546753
171,171,0,0,road,171,,-177.0,-75.78129032258062,-49.5,167.5,149.03290322580642,3.5,-23.80996319562973,-415.85876176546753
172,172,0,0,road,172,,138.5,51.243870967741714,-49.5,27.5,10.48516129032214,-6.5,-23.80996319562973,-415.85876176546753
173,173,0,0,road,173,,-66.5,-93.3737046632125,-101.5,72.0,93.4209844559582,72.0,-23.80996319562973,-415.85876176546753
174,174,0,0,road,174,,90.5,-34.60416666666674,-149.5,-90.5,-23.02148437500045,39.0,-23.80996319562973,-415.85876176546753
175,175,0,0,road,175,,0.5,-54.865110246433005,-48.5,-60.5,-51.83138780804211,-88.0,-23.80996319562973,-415.85876176546753
176,176,0,0,road,176,,-203.5,-168.90451612903234,-159.5,-195.0,-115.93612903225812,-42.5,-23.80996319562973,-415.85876176546753
177,177,0,0,road,177,,-456.0,-287.36709677419344,-137.0,-337.0,-203.56838709677413,-112.5,-23.80996319562973,-415.85876176546753
178,178,0,0,road,178,,-928.5,-860.1098971722365,-780.5,-316.0,-296.8399742930592,-303.5,-23.80996319562973,-415.85876176546753
179,179,0,0,left_25,0,,-358.5,-248.29689521345404,-209.0,-246.0,-187.1571798188884,-215.5,-23.80996319562973,-415.85876176546753
180,180,0,0,left_25,1,,-511.5,-469.2638352638353,-429.5,-470.0,-356.8616473616471,-155.5,-23.80996319562973,-415.85876176546753
181,181,0,0,left_25,2,,-204.0,-122.20286085825728,77.5,-187.5,-177.3933680104028,-171.5,-23.80996319562973,-415.85876176546753
182,182,0,0,left_25,3,,-228.0,-280.5180645161288,-373.5,-198.0,-260.47548387096776,-336.0,-23.80996319562973,-415.85876176546753
183,183,0,0,left_25,4,,-257.0,-244.35594315245453,-186.0,-68.5,-107.34560723514188,-159.0,-23.80996319562973,-415.85876176546753
184,184,0,0,left_25,5,,-223.0,-134.65864759427836,0.0,-116.5,-92.66384915474646,-131.0,-23.80996319562973,-415.85876176546753
185,185,0,0,left_25,6,,40.5,68.49096774193549,146.0,-286.0,-247.79096774193567,-225.5,-23.80996319562973,-415.85876176546753
186,186,0,0,left_25,7,,-400.5,-275.43709468223074,-297.0,-233.0,-242.7405966277556,-213.5,-23.80996319562973,-415.85876176546753
187,187,0,0,left_25,8,,-292.5,-267.0859173126619,-368.5,-156.5,-144.2667958656325,-138.0,-23.80996319562973,-415.85876176546753
188,188,0,0,left_25,9,,-71.0,-78.15938303341909,-34.5,-382.0,-289.57904884318805,-338.0,-23.80996319562973,-415.85876176546753
189,189,0,0,left_25,10,,-303.0,-171.49479843953168,-65.5,-408.0,-311.53446033810087,-155.0,-23.80996319562973,-415.85876176546753
190,190,0,0,left_25,11,,-114.0,-189.1567741935487,-191.0,-609.5,-414.8574193548389,-344.5,-23.80996319562973,-415.85876176546753
191,191,0,0,left_25,12,,-180.0,-313.01932989690704,-219.5,-286.0,-351.7551546391751,-287.0,-23.80996319562973,-415.85876176546753
192,192,0,0,left_25,13,,-415.0,-370.2656250000002,-286.0,-288.5,-336.4635416666665,-459.5,-23.80996319562973,-415.85876176546753
193,193,0,0,left_25,14,,-504.5,-400.22809278350496,-341.5,-689.0,-629.7938144329892,-635.0,-23.80996319562973,-415.85876176546753
194,194,0,0,left_25,15,,-115.0,-154.89806451612912,89.5,-350.5,-517.4283870967745,-538.0,-23.80996319562973,-415.85876176546753
195,195,0,0,left_25,16,,-294.0,-240.82226562500023,-272.5,-510.5,-494.4355468749996,-500.5,-23.80996319562973,-415.85876176546753
196,196,0,0,left_25,17,,-278.5,-335.0424710424711,-471.5,-668.0,-540.3011583011585,-532.0,-23.80996319562973,-415.85876176546753
197,197,0,0,left_25,18,,-296.5,-419.99352331606224,-434.5,-410.5,-485.21826424870505,-475.0,-23.80996319562973,-415.85876176546753
198,198,0,0,left_25,19,,-84.5,-82.60737386804658,-98.5,-377.0,-454.7089262613192,-571.0,-23.80996319562973,-415.85876176546753
199,199,0,0,left_25,20,,-110.5,-126.1452442159382,-167.5,-339.5,-379.2397172236506,-440.0,-23.80996319562973,-415.85876176546753
200,200,0,0,left_25,21,,4.0,42.40649350649346,102.0,-169.5,-176.0512987012985,-168.0,-23.80996319562973,-415.85876176546753
201,201,0,0,left_25,22,,-26.5,73.58591731266165,159.0,-213.0,-104.10723514211897,-6.0,-23.80996319562973,-415.85876176546753
202,202,0,0,left_25,23,,-326.0,-189.7702702702702,-349.5,-307.5,-173.36743886743852,-194.0,-23.80996319562973,-415.85876176546753
