,Unnamed: 0,road,subroad,type,id,coords,B4_max,B4_mean,B4_min,B8_max,B8_mean,B8_min,B4_diff_factor,B8_diff_factor
67,67,149,0,road,67,,32.0,29.392493638677024,13.0,-191.0,-203.71310432569976,-195.5,107.73003810547073,-144.27809661274318
68,68,149,0,road,68,,53.5,107.53303684879302,149.5,-606.0,-518.9707750952982,-493.5,107.73003810547073,-144.27809661274318
69,69,149,0,road,69,,25.0,73.08196721311481,68.0,-495.5,-524.6141235813366,-612.0,107.73003810547073,-144.27809661274318
70,70,149,0,road,70,,29.5,52.11992385786812,53.0,-282.5,-271.29758883248724,-249.5,107.73003810547073,-144.27809661274318
71,71,149,0,road,71,,30.0,31.17680608364992,63.0,-318.5,-305.98542458808606,-362.0,107.73003810547073,-144.27809661274318
72,72,149,0,road,72,,-97.0,-83.06881313131316,-59.0,-179.0,-202.15340909090924,-194.0,107.73003810547073,-144.27809661274318
73,73,149,0,road,73,,59.5,30.345764854614345,94.5,-330.5,-227.8122629582801,-205.5,107.73003810547073,-144.27809661274318
74,74,149,0,road,74,,41.5,65.61337579617839,66.0,-147.0,-185.8726114649685,-257.0,107.73003810547073,-144.27809661274318
75,75,149,0,road,75,,59.5,40.21158690176344,-7.0,-20.5,-69.34949622166232,-70.5,107.73003810547073,-144.27809661274318
76,76,149,0,road,76,,51.5,59.3134517766498,78.5,59.5,15.502538071066285,-46.5,107.73003810547073,-144.27809661274318
77,77,149,0,road,77,,-18.5,-14.777070063694282,-26.5,57.5,16.98152866242026,-4.0,107.73003810547073,-144.27809661274318
78,78,149,0,road,78,,-77.5,-41.60736975857674,14.5,-38.0,-77.02033036848798,-82.5,107.73003810547073,-144.27809661274318
79,79,149,0,road,79,,-41.5,-79.43155893536118,-61.5,-227.0,-184.76425855513344,-176.5,107.73003810547073,-144.27809661274318
80,80,149,0,road,80,,-13.0,-6.545512010113725,36.5,-353.5,-249.2275600505693,-180.5,107.73003810547073,-144.27809661274318
81,81,149,0,road,81,,-45.0,-25.618836915297152,-30.5,-104.0,-173.69595448798964,-206.0,107.73003810547073,-144.27809661274318
82,82,149,0,road,82,,31.0,15.033459595959584,-37.5,48.0,-4.309974747474826,-56.5,107.73003810547073,-144.27809661274318
83,83,149,0,road,83,,28.0,14.996843434343418,-78.0,11.5,17.836489898989385,22.5,107.73003810547073,-144.27809661274318
84,84,149,0,road,84,,63.0,29.227616645649505,-45.0,-143.5,-198.49747793190383,-294.0,107.73003810547073,-144.27809661274318
85,85,149,0,road,85,,6.5,-29.197335025380653,-44.5,-198.0,-181.7176395939084,-131.5,107.73003810547073,-144.27809661274318
86,86,149,0,road,86,,-68.0,-91.95145018915493,-116.0,-189.0,-229.77868852459028,-291.5,107.73003810547073,-144.27809661274318
87,87,149,0,road,87,,40.5,14.188535031847096,40.5,-141.5,-158.77070063694214,-188.0,107.73003810547073,-144.27809661274318
88,88,149,0,road,88,,-39.5,-48.6691919191918,-49.5,-262.5,-222.7260101010097,-241.0,107.73003810547073,-144.27809661274318
89,89,149,0,road,89,,50.5,-10.1100508905854,-29.5,-210.0,-323.8155216284988,-403.0,107.73003810547073,-144.27809661274318
90,90,149,0,road,90,,-34.5,-15.0901639344263,-3.5,-240.5,-357.6519546027744,-455.0,107.73003810547073,-144.27809661274318
91,91,149,0,road,91,,55.0,70.8398734177216,62.0,-174.0,-259.2316455696207,-285.0,107.73003810547073,-144.27809661274318
92,92,149,0,road,92,,122.0,121.46387832699634,118.5,-56.5,-129.96768060836484,-191.0,107.73003810547073,-144.27809661274318
93,93,149,0,road,93,,-45.5,14.305309734513456,5.5,19.5,-21.012642225032096,-7.5,107.73003810547073,-144.27809661274318
94,94,149,0,road,94,,-97.0,-20.426860025221004,-35.0,37.0,4.0687263556114885,-18.5,107.73003810547073,-144.27809661274318
95,95,149,0,road,95,,201.0,194.250945775536,212.0,-51.5,-67.27868852459028,-87.0,107.73003810547073,-144.27809661274318
96,96,149,0,road,96,,226.5,215.4288413098236,222.0,-55.5,-97.05982367758156,-171.5,107.73003810547073,-144.27809661274318
97,97,149,0,road,97,,91.5,61.6304071246816,-33.5,-335.5,-333.7754452926208,-377.5,107.73003810547073,-144.27809661274318
98,98,149,0,road,98,,233.0,172.76229508196707,89.5,-209.5,-199.3366960907938,-221.0,107.73003810547073,-144.27809661274318
99,99,149,0,road,99,,4.5,54.92812105926839,62.0,-14.5,-14.149432534678908,-16.5,107.73003810547073,-144.27809661274318
100,100,149,0,road,100,,26.0,70.23730964466995,100.5,-88.5,-108.44098984771564,-161.0,107.73003810547073,-144.27809661274318
101,101,149,0,road,101,,-54.5,-29.727848101265863,-19.0,-111.0,-140.61012658227855,-181.5,107.73003810547073,-144.27809661274318
102,102,149,0,road,102,,-16.0,-24.297979797979565,-13.5,-26.5,-34.05618686868729,-25.0,107.73003810547073,-144.27809661274318
103,103,149,0,road,103,,-145.0,-144.36022871664545,-133.0,25.0,-24.142947903430013,-119.5,107.73003810547073,-144.27809661274318
104,104,149,0,road,104,,68.5,38.23232323232344,3.0,-255.5,-128.2619949494947,-64.5,107.73003810547073,-144.27809661274318
105,105,149,0,road,105,,25.0,37.773824650571896,80.5,12.0,34.20965692503205,139.5,107.73003810547073,-144.27809661274318
106,106,149,0,road,106,,22.0,62.33059418457651,69.5,-88.0,-40.91466498103637,-0.5,107.73003810547073,-144.27809661274318
107,107,149,0,road,107,,30.5,74.73008849557527,142.5,-71.0,-11.774336283185676,-84.0,107.73003810547073,-144.27809661274318
108,108,149,0,road,108,,74.5,32.64885496183217,71.5,63.0,89.96946564885502,60.0,107.73003810547073,-144.27809661274318
109,109,149,0,road,109,,70.5,92.85119798234552,90.5,-172.5,-134.06620428751555,-137.0,107.73003810547073,-144.27809661274318
110,110,149,0,road,110,,344.0,276.36230964466995,128.0,127.0,148.58312182741133,244.0,107.73003810547073,-144.27809661274318
111,111,149,0,road,111,,241.5,284.4419642857142,333.0,-11.0,19.853316326530603,74.5,107.73003810547073,-144.27809661274318
112,112,149,0,road,112,,288.5,245.30382165605056,95.0,111.0,77.06942675159189,-4.5,107.73003810547073,-144.27809661274318
113,113,149,0,road,113,,384.5,232.1496815286628,30.5,85.5,79.74968152866222,100.5,107.73003810547073,-144.27809661274318
114,114,149,0,road,114,,470.5,324.3647798742138,203.5,409.0,354.57484276729565,321.5,107.73003810547073,-144.27809661274318
115,115,149,0,road,115,,308.5,281.3295597484275,203.5,344.5,366.3698113207538,444.5,107.73003810547073,-144.27809661274318
116,116,149,0,road,116,,320.5,353.145465994962,383.5,316.5,310.90176322418165,331.5,107.73003810547073,-144.27809661274318
117,117,149,0,road,117,,566.5,564.8631778058007,486.5,381.5,482.0126103404791,550.0,107.73003810547073,-144.27809661274318
118,118,149,0,road,118,,978.5,923.1040353089536,882.5,757.5,925.2597730138714,1121.5,107.73003810547073,-144.27809661274318
119,119,149,0,road,119,,884.5,835.8627204030229,770.0,918.5,995.7059193954658,1068.5,107.73003810547073,-144.27809661274318
120,120,149,0,road,120,,612.5,652.2141057934507,559.0,866.0,866.1756926952139,785.5,107.73003810547073,-144.27809661274318
121,121,149,0,road,121,,723.5,716.841804320203,730.0,644.5,596.3202033036846,676.0,107.73003810547073,-144.27809661274318
122,122,149,0,road,122,,662.0,517.5309734513269,435.0,598.5,351.9993678887481,128.5,107.73003810547073,-144.27809661274318
123,123,149,0,road,123,,284.0,273.10519645120405,254.5,268.0,231.4296577946768,213.0,107.73003810547073,-144.27809661274318
124,124,149,0,road,124,,6.0,26.7726700251892,30.0,-193.5,-132.79219143576847,-73.0,107.73003810547073,-144.27809661274318
125,125,149,0,road,125,,85.5,122.39533417402276,130.0,100.0,-36.78121059268619,-199.0,107.73003810547073,-144.27809661274318
126,126,149,0,road,126,,326.5,281.8133669609076,276.0,445.5,333.9678436317781,229.5,107.73003810547073,-144.27809661274318
127,127,149,0,road,127,,291.5,282.079081632653,286.0,445.5,552.2519132653058,509.5,107.73003810547073,-144.27809661274318
128,128,149,0,road,128,,260.5,300.6403286978507,375.0,518.5,603.6744627054361,711.5,107.73003810547073,-144.27809661274318
129,129,149,0,road,129,,253.5,296.22194199243404,360.0,661.5,674.2206809583859,721.0,107.73003810547073,-144.27809661274318
130,130,149,0,road,130,,208.0,248.03303684879305,306.0,347.5,471.897712833545,485.5,107.73003810547073,-144.27809661274318
131,131,149,0,road,131,,272.5,232.4084595959596,169.0,333.0,348.02840909090946,230.0,107.73003810547073,-144.27809661274318
132,132,149,0,road,132,,84.5,97.9772151898735,90.5,245.5,257.6727848101266,261.5,107.73003810547073,-144.27809661274318
133,133,149,0,road,133,,73.0,93.1264150943398,71.5,350.5,303.7591194968559,314.0,107.73003810547073,-144.27809661274318
134,134,149,0,road,134,,118.5,145.3160556257899,165.5,358.5,392.0752212389377,499.0,107.73003810547073,-144.27809661274318
135,135,149,0,road,135,,127.5,124.70621827411172,122.5,356.5,241.97525380710653,69.5,107.73003810547073,-144.27809661274318
136,136,149,0,road,136,,134.5,116.10773130545,118.5,175.0,170.99112801013985,169.5,107.73003810547073,-144.27809661274318
137,137,149,0,road,137,,119.0,110.72984886649886,103.0,389.5,330.793450881612,370.5,107.73003810547073,-144.27809661274318
138,138,149,0,road,138,,93.0,64.2881462799495,87.5,337.0,226.39785624211868,119.5,107.73003810547073,-144.27809661274318
139,139,149,0,road,139,,16.5,55.11020151133516,52.0,229.5,236.0944584382873,258.0,107.73003810547073,-144.27809661274318
140,140,149,0,road,140,,37.0,73.28789808917213,52.0,117.5,102.74522292993674,127.5,107.73003810547073,-144.27809661274318
141,141,149,0,road,141,,57.0,87.82219419924309,137.0,80.0,104.70933165195449,222.5,107.73003810547073,-144.27809661274318
142,142,149,0,road,142,,53.5,60.13850063532402,106.5,106.0,81.57115628970769,120.0,107.73003810547073,-144.27809661274318
143,143,149,0,road,143,,57.5,46.91298865069359,42.0,106.0,52.77805800756596,-42.5,107.73003810547073,-144.27809661274318
144,144,149,0,road,144,,53.0,50.09252217997471,58.0,8.5,7.780101394169833,36.0,107.73003810547073,-144.27809661274318
145,145,149,0,road,145,,203.0,166.9381313131314,112.0,-42.0,-80.95580808080831,-156.5,107.73003810547073,-144.27809661274318
146,146,149,0,road,146,,33.0,25.60314465408805,-14.5,92.0,68.76415094339609,126.5,107.73003810547073,-144.27809661274318
147,147,149,0,road,147,,69.5,8.980478589420954,-35.5,150.5,113.206549118388,219.5,107.73003810547073,-144.27809661274318
148,148,149,0,road,148,,-31.5,-9.67613636363626,-24.5,140.5,88.74621212121201,116.0,107.73003810547073,-144.27809661274318
149,149,149,0,road,149,,83.5,61.29594423320657,4.5,74.0,20.049429657794462,93.0,107.73003810547073,-144.27809661274318
150,150,149,0,road,150,,-10.5,-3.587786259542213,-72.5,94.0,127.26335877862584,191.5,107.73003810547073,-144.27809661274318
151,151,149,0,road,151,,41.5,13.412547528517052,-33.5,16.5,30.72686945500618,19.0,107.73003810547073,-144.27809661274318
152,152,149,0,road,152,,51.5,-9.596080910240287,-5.5,178.0,135.02465233881185,75.0,107.73003810547073,-144.27809661274318
153,153,149,0,road,153,,-12.5,-99.05485498108442,-124.0,292.0,219.38272383354388,180.5,107.73003810547073,-144.27809661274318
154,154,149,0,road,154,,-133.5,-107.40530303030334,-64.0,260.0,183.3131313131312,90.5,107.73003810547073,-144.27809661274318
155,155,149,0,road,155,,-2.5,-65.07250945775536,-98.0,65.0,34.61853720050476,-55.0,107.73003810547073,-144.27809661274318
156,156,149,0,road,156,,-77.5,-37.12027707808557,-80.0,192.0,201.00692695214093,220.5,107.73003810547073,-144.27809661274318
157,157,149,0,road,157,,81.0,73.49432534678431,93.0,165.5,186.688524590164,138.0,107.73003810547073,-144.27809661274318
158,158,149,0,road,158,,-34.0,62.65316455696188,139.5,-112.5,38.46708860759509,195.0,107.73003810547073,-144.27809661274318
159,159,149,0,road,159,,163.0,135.91243654822347,128.5,46.0,97.17956852791896,56.5,107.73003810547073,-144.27809661274318
160,160,149,0,road,160,,136.0,83.05095541401306,63.0,-127.5,-61.340127388535166,-73.5,107.73003810547073,-144.27809661274318
161,161,149,0,road,161,,24.5,50.04493670886086,79.0,118.5,105.55316455696266,144.0,107.73003810547073,-144.27809661274318
162,162,149,0,road,162,,106.5,87.50253485424582,57.0,238.0,119.59125475285192,98.5,107.73003810547073,-144.27809661274318
163,163,149,0,road,163,,66.0,118.21851385390414,131.5,279.5,252.44521410579364,238.0,107.73003810547073,-144.27809661274318
164,164,149,0,road,164,,216.5,219.8053435114504,235.5,195.0,226.8549618320608,139.0,107.73003810547073,-144.27809661274318
165,165,149,0,road,165,,144.5,186.6774809160305,166.5,172.0,132.8651399491091,109.5,107.73003810547073,-144.27809661274318
166,166,149,0,road,166,,127.5,120.96590909090924,80.0,53.5,145.282196969697,185.0,107.73003810547073,-144.27809661274318
167,167,149,0,road,167,,89.5,119.85886075949372,108.0,12.0,83.10696202531653,138.0,107.73003810547073,-144.27809661274318
168,168,149,0,road,168,,68.5,62.74652338811632,70.0,2.0,-32.60556257901362,-60.0,107.73003810547073,-144.27809661274318
169,169,149,0,road,169,,14.0,47.99054224464055,69.0,-79.0,-83.78625472887734,-120.0,107.73003810547073,-144.27809661274318
170,170,149,0,road,170,,153.0,99.85959339263036,70.0,233.0,177.60736975857662,101.0,107.73003810547073,-144.27809661274318
171,171,149,0,road,171,,153.0,74.09113924050644,43.5,7.0,117.02974683544336,130.0,107.73003810547073,-144.27809661274318
172,172,149,0,road,172,,175.5,145.93939393939388,157.0,122.5,121.28977272727298,97.0,107.73003810547073,-144.27809661274318
173,173,149,0,road,173,,92.0,220.7885101010104,362.5,144.0,113.67297979797968,41.0,107.73003810547073,-144.27809661274318
174,174,149,0,road,174,,-7.5,-54.21982210927581,-182.5,184.5,187.24396442185525,228.5,107.73003810547073,-144.27809661274318
175,175,149,0,road,175,,260.0,274.0895334174022,291.5,-219.0,9.423707440101223,191.0,107.73003810547073,-144.27809661274318
176,176,149,0,road,176,,198.5,254.3650190114068,290.5,-165.0,-84.69264892268711,-14.0,107.73003810547073,-144.27809661274318
177,177,149,0,road,177,,155.0,203.46212121212125,228.0,-94.5,-114.59027777777828,-72.5,107.73003810547073,-144.27809661274318
178,178,149,0,road,178,,235.0,246.75667090216007,255.0,-117.0,-155.16264294790335,-60.0,107.73003810547073,-144.27809661274318
179,179,149,0,road,179,,291.0,296.3467843631776,301.0,-38.5,-52.747793190416814,-18.0,107.73003810547073,-144.27809661274318
180,180,149,0,road,180,,275.5,290.84090909090924,307.0,-78.0,-19.439393939393995,41.5,107.73003810547073,-144.27809661274318
181,181,149,0,road,181,,292.5,302.7512594458435,295.5,-12.0,-55.60831234256966,-58.5,107.73003810547073,-144.27809661274318
182,182,149,0,road,182,,331.0,322.8569620253161,317.5,-19.5,-15.184810126582306,-33.5,107.73003810547073,-144.27809661274318
183,183,149,0,road,183,,269.5,256.3715012722648,172.5,285.0,198.98091603053444,170.5,107.73003810547073,-144.27809661274318
184,184,149,0,road,184,,363.0,310.7683544303799,303.5,288.0,291.40379746835424,308.0,107.73003810547073,-144.27809661274318
185,185,149,0,road,185,,300.0,303.82156368221945,300.0,123.0,207.6960907944513,263.5,107.73003810547073,-144.27809661274318
186,186,149,0,road,186,,238.5,268.06645569620264,325.0,317.0,325.03607594936693,413.0,107.73003810547073,-144.27809661274318
187,187,149,0,road,187,,278.5,216.7035398230089,131.5,506.5,549.9709228824272,569.5,107.73003810547073,-144.27809661274318
188,188,149,0,road,188,,237.5,229.85732323232344,219.0,387.0,376.8876262626263,292.5,107.73003810547073,-144.27809661274318
189,189,149,0,road,189,,299.5,263.0925221799744,246.5,342.5,281.5532319391641,276.0,107.73003810547073,-144.27809661274318
190,190,149,0,road,190,,324.0,334.4141414141416,302.0,262.0,244.7594696969697,205.5,107.73003810547073,-144.27809661274318
191,191,149,0,road,191,,397.5,317.399363057325,218.5,-60.0,-44.522929936305445,-229.0,107.73003810547073,-144.27809661274318
192,192,149,0,road,192,,167.5,174.25571065989843,173.5,-102.0,-103.86802030456874,-96.0,107.73003810547073,-144.27809661274318
193,193,149,0,road,193,,58.5,82.79987293519684,62.5,150.5,173.3119440914861,197.5,107.73003810547073,-144.27809661274318
194,194,149,0,road,194,,129.0,127.38965952080709,43.0,250.5,232.02395964691004,172.0,107.73003810547073,-144.27809661274318
195,195,149,0,road,195,,196.0,119.09808917197438,1.5,241.0,134.45796178343926,53.0,107.73003810547073,-144.27809661274318
196,196,149,0,road,196,,75.5,70.4600253807107,55.5,58.5,81.66434010152261,89.0,107.73003810547073,-144.27809661274318
197,197,149,0,road,197,,87.0,106.03375796178352,145.5,24.5,141.69745222929987,183.0,107.73003810547073,-144.27809661274318
198,198,149,0,road,198,,93.5,99.3082278481013,100.5,-58.5,26.246202531644485,22.0,107.73003810547073,-144.27809661274318
199,199,149,0,road,199,,-8.0,23.91287878787876,32.0,-171.0,-179.9974747474746,-229.5,107.73003810547073,-144.27809661274318
200,200,149,0,road,200,,49.5,16.977904040404155,10.0,-90.0,-137.98547979798036,-151.5,107.73003810547073,-144.27809661274318
201,201,149,0,road,201,,22.0,37.87246192893394,57.5,-23.0,-222.67703045685244,-265.5,107.73003810547073,-144.27809661274318
202,202,149,0,road,202,,27.5,51.77064803049586,81.5,-128.0,-184.9587039390094,-157.5,107.73003810547073,-144.27809661274318
203,203,149,0,road,203,,58.5,57.476433121019,57.5,-90.5,-28.79554140127425,-56.0,107.73003810547073,-144.27809661274318
204,204,149,0,road,204,,10.0,73.31651954602796,103.0,0.5,-73.16960907944531,-199.0,107.73003810547073,-144.27809661274318
205,205,149,0,road,205,,118.0,108.44437420986084,89.0,-25.0,-114.96649810366604,-160.0,107.73003810547073,-144.27809661274318
206,206,149,0,road,206,,123.5,126.82677664974632,122.0,-93.0,-122.38705583756293,-260.5,107.73003810547073,-144.27809661274318
207,207,149,0,road,207,,131.5,137.5926860025221,147.0,-168.5,-292.38020176544774,-432.0,107.73003810547073,-144.27809661274318
208,208,149,0,road,208,,120.0,135.38339670468963,126.5,-374.0,-279.9562737642584,-418.0,107.73003810547073,-144.27809661274318
209,209,149,0,road,209,,146.5,123.14828897338408,93.5,59.5,-222.3212927756656,-333.5,107.73003810547073,-144.27809661274318
210,210,149,0,road,210,,89.0,98.98551637279591,108.0,-249.0,-319.36335012594463,-424.5,107.73003810547073,-144.27809661274318
211,211,149,0,road,211,,81.0,90.38149556400504,60.0,-105.0,-265.6508238276299,-257.5,107.73003810547073,-144.27809661274318
212,212,149,0,road,212,,92.5,62.92531645569602,35.0,-200.5,-240.5006329113924,-322.0,107.73003810547073,-144.27809661274318
213,213,149,0,road,213,,15.5,40.81210592686011,79.5,-36.5,-78.96532156368198,-138.0,107.73003810547073,-144.27809661274318
214,214,149,0,road,214,,61.5,82.47903430749693,82.5,-114.5,-128.0158831003812,-74.5,107.73003810547073,-144.27809661274318
215,215,149,0,road,215,,79.0,78.27243994943103,72.5,-318.0,-277.6093552465236,-219.0,107.73003810547073,-144.27809661274318
