,Unnamed: 0,road,subroad,type,id,coords,B4_max,B4_mean,B4_min,B8_max,B8_mean,B8_min,B4_diff_factor,B8_diff_factor
51,51,99,4,road,51,,255.0,162.45741935483886,70.0,-242.0,-268.76709677419376,-251.5,80.01454824577047,-183.92509859019628
52,52,99,4,road,52,,143.0,148.4788189987164,182.0,-241.0,-257.4261874197682,-274.0,80.01454824577047,-183.92509859019628
53,53,99,4,road,53,,118.5,126.65867875647666,114.0,-241.0,-248.00323834196843,-188.0,80.01454824577047,-183.92509859019628
54,54,99,4,road,54,,198.5,160.43123393316193,92.5,-464.5,-417.2917737789208,-559.5,80.01454824577047,-183.92509859019628
55,55,99,4,road,55,,199.0,203.7357512953368,228.5,-246.5,-206.86010362694333,-218.5,80.01454824577047,-183.92509859019628
56,56,99,4,road,56,,212.0,159.59610389610384,168.5,-84.5,-124.45259740259736,-103.5,80.01454824577047,-183.92509859019628
57,57,99,4,road,57,,84.0,119.51036269430074,120.0,-344.0,-304.35621761657967,-282.0,80.01454824577047,-183.92509859019628
58,58,99,4,road,58,,131.5,136.07152061855652,83.0,-381.5,-314.49420103092825,-377.0,80.01454824577047,-183.92509859019628
59,59,99,4,road,59,,204.0,170.3844672657251,149.5,-215.5,-279.602053915276,-282.0,80.01454824577047,-183.92509859019628
60,60,99,4,road,60,,300.5,279.42352185089976,226.5,-217.5,-238.88560411311028,-202.5,80.01454824577047,-183.92509859019628
61,61,99,4,road,61,,313.5,286.7166666666668,292.5,-290.0,-266.0282051282052,-196.5,80.01454824577047,-183.92509859019628
62,62,99,4,road,62,,226.5,222.62822164948443,230.5,-350.0,-485.3311855670104,-664.5,80.01454824577047,-183.92509859019628
63,63,99,4,road,63,,161.0,197.5147814910025,189.0,-338.0,-241.38367609254465,-134.0,80.01454824577047,-183.92509859019628
64,64,99,4,road,64,,135.5,135.81088082901533,133.5,-307.5,-322.0770725388602,-498.5,80.01454824577047,-183.92509859019628
65,65,99,4,road,65,,239.0,210.07216494845363,201.5,-130.5,-141.13853092783484,-94.5,80.01454824577047,-183.92509859019628
66,66,99,4,road,66,,60.5,98.16450777202068,119.5,-301.0,-416.4235751295337,-496.5,80.01454824577047,-183.92509859019628
67,67,99,4,road,67,,187.0,140.103846153846,16.0,-316.0,-402.7666666666664,-543.5,80.01454824577047,-183.92509859019628
68,68,99,4,road,68,,233.5,201.201282051282,199.5,-274.5,-321.5993589743589,-258.0,80.01454824577047,-183.92509859019628
69,69,99,4,road,69,,180.0,138.6793059125963,118.0,-638.5,-526.5141388174802,-553.0,80.01454824577047,-183.92509859019628
70,70,99,4,road,70,,182.0,112.46286811779773,59.0,-535.5,-476.51280409731135,-517.5,80.01454824577047,-183.92509859019628
71,71,99,4,road,71,,169.5,229.1422136422136,230.5,-519.0,-480.60102960103,-447.0,80.01454824577047,-183.92509859019628
72,72,99,4,road,72,,-4.0,41.867779204107705,149.0,-219.5,-31.81386392811328,208.5,80.01454824577047,-183.92509859019628
73,73,99,4,road,73,,60.5,74.4645161290324,229.0,-351.5,-298.6961290322579,-199.0,80.01454824577047,-183.92509859019628
74,74,99,4,road,74,,273.0,216.8096153846156,241.0,-95.5,-181.46025641025608,-215.0,80.01454824577047,-183.92509859019628
75,75,99,4,road,75,,425.5,404.90604890604914,466.0,-141.5,-212.19433719433664,-328.5,80.01454824577047,-183.92509859019628
76,76,99,4,road,76,,180.5,209.55577172503263,407.5,-239.0,-224.44747081712052,-230.0,80.01454824577047,-183.92509859019628
77,77,99,4,road,77,,-39.5,108.08472400513485,210.5,-220.0,-176.26957637997475,-153.5,80.01454824577047,-183.92509859019628
78,78,99,4,road,78,,-107.5,-45.61118251927997,-6.5,-210.0,-258.7602827763494,-301.0,80.01454824577047,-183.92509859019628
79,79,99,4,road,79,,-14.0,21.014138817480443,135.0,-159.0,-243.1413881748076,-334.0,80.01454824577047,-183.92509859019628
80,80,99,4,road,80,,114.5,142.10769230769256,91.0,-158.5,-174.67435897435826,-124.5,80.01454824577047,-183.92509859019628
81,81,99,4,road,81,,-170.5,-134.37290322580634,-172.5,-49.0,-51.59741935483862,-65.5,80.01454824577047,-183.92509859019628
82,82,99,4,road,82,,-97.5,-105.42422279792731,-110.5,-123.0,-156.28950777202044,-57.0,80.01454824577047,-183.92509859019628
83,83,99,4,road,83,,-189.0,-149.28663239074558,-166.5,-68.0,-111.9517994858611,-245.0,80.01454824577047,-183.92509859019628
84,84,99,4,road,84,,79.0,167.20064516129037,235.0,-261.5,-318.3322580645158,-318.5,80.01454824577047,-183.92509859019628
85,85,99,4,road,85,,42.0,49.98901808785536,69.5,-382.0,-354.0374677002583,-317.5,80.01454824577047,-183.92509859019628
86,86,99,4,road,86,,-58.0,-33.40436456996133,29.5,-214.0,-313.3902439024391,-520.5,80.01454824577047,-183.92509859019628
87,87,99,4,road,87,,180.0,102.96967741935464,184.5,-219.5,-236.9716129032268,-195.0,80.01454824577047,-183.92509859019628
88,88,99,4,road,88,,-67.5,18.111825192802144,143.5,-86.5,-187.19023136246776,-130.0,80.01454824577047,-183.92509859019628
89,89,99,4,road,89,,-160.0,-9.745795601552572,27.0,-309.0,-362.4573091849943,-452.0,80.01454824577047,-183.92509859019628
90,90,99,4,road,90,,-325.0,-194.0564826700897,-263.0,-302.0,-354.9653401797177,-343.5,80.01454824577047,-183.92509859019628
91,91,99,4,road,91,,-181.0,-165.29639175257716,-148.5,-348.0,-439.8208762886602,-582.0,80.01454824577047,-183.92509859019628
92,92,99,4,road,92,,-516.0,-291.4246134020618,-241.0,-317.0,-402.4265463917527,-420.0,80.01454824577047,-183.92509859019628
93,93,99,4,road,93,,22.0,7.345758354755844,-3.0,-354.0,-342.0379177377895,-267.0,80.01454824577047,-183.92509859019628
94,94,99,4,road,94,,-159.0,-119.93894601542412,-106.0,-633.0,-534.6253213367613,-479.0,80.01454824577047,-183.92509859019628
95,95,99,4,road,95,,-188.0,-130.26873385012914,-5.0,198.0,-10.072351421189069,-4.5,80.01454824577047,-183.92509859019628
96,96,99,4,road,96,,-312.0,-136.8465025906737,-35.0,-177.0,-96.25712435233164,-183.5,80.01454824577047,-183.92509859019628
97,97,99,4,road,97,,20.0,95.55405405405396,206.0,-244.5,-201.0624195624191,-252.0,80.01454824577047,-183.92509859019628
98,98,99,4,road,98,,-238.5,-199.655769230769,-266.5,-163.0,-150.0583333333334,-190.5,80.01454824577047,-183.92509859019628
99,99,99,4,road,99,,64.5,-17.325806451612834,50.0,-119.0,-90.57354838709672,-109.0,80.01454824577047,-183.92509859019628
100,100,99,4,road,100,,128.0,95.71696891191708,147.5,-70.0,-169.1683937823832,-150.5,80.01454824577047,-183.92509859019628
101,101,99,4,road,101,,5.5,129.23673997412698,190.0,-244.0,-222.2147477360936,-184.5,80.01454824577047,-183.92509859019628
102,102,99,4,road,102,,-89.5,24.37467700258389,244.5,-200.5,-193.42441860465124,-289.0,80.01454824577047,-183.92509859019628
103,103,99,4,road,103,,-129.5,-39.24450194049177,21.0,-557.5,-350.0465717981888,-279.5,80.01454824577047,-183.92509859019628
104,104,99,4,road,104,,-150.0,-65.3630490956075,20.5,-462.0,-362.5968992248063,-279.5,80.01454824577047,-183.92509859019628
105,105,99,4,road,105,,-119.5,-165.9069319640564,-114.5,-448.5,-463.2586649550708,-427.5,80.01454824577047,-183.92509859019628
106,106,99,4,road,106,,-231.0,-147.2541935483869,-34.0,-468.5,-424.4703225806452,-286.5,80.01454824577047,-183.92509859019628
107,107,99,4,road,107,,-231.0,-178.9235218509,-182.5,-468.5,-468.881748071979,-524.0,80.01454824577047,-183.92509859019628
108,108,99,4,road,108,,-297.0,-56.686777920410805,182.5,-407.0,-363.0898587933252,-343.0,80.01454824577047,-183.92509859019628
109,109,99,4,road,109,,-148.5,-183.17843388960205,-1.5,-399.5,-335.32349165596906,-196.0,80.01454824577047,-183.92509859019628
110,110,99,4,road,110,,-131.5,-158.42159383033413,-141.0,-174.0,-184.2718508997428,-273.5,80.01454824577047,-183.92509859019628
111,111,99,4,road,111,,-31.0,-41.7014248704661,-129.0,-19.0,-8.02590673575105,-83.0,80.01454824577047,-183.92509859019628
112,112,99,4,road,112,,29.5,-22.980153649167505,29.0,-57.0,-19.695902688860315,-111.0,80.01454824577047,-183.92509859019628
113,113,99,4,road,113,,149.0,65.49293966623873,96.0,85.5,2.943517329910719,-63.0,80.01454824577047,-183.92509859019628
114,114,99,4,road,114,,3.5,-69.41677419354824,18.5,-474.5,-399.8780645161287,-388.5,80.01454824577047,-183.92509859019628
115,115,99,4,road,115,,-328.5,-192.5745501285346,-20.5,-534.0,-366.5449871465298,-342.0,80.01454824577047,-183.92509859019628
116,116,99,4,road,116,,-352.0,-223.3614690721649,-182.5,-245.5,-235.9259020618556,-273.0,80.01454824577047,-183.92509859019628
117,117,99,4,road,117,,-348.0,-220.91870967741943,-92.5,-50.5,-42.167741935483264,39.0,80.01454824577047,-183.92509859019628
118,118,99,4,road,118,,-322.5,-181.74871465295632,4.5,242.0,150.83804627249356,167.5,80.01454824577047,-183.92509859019628
119,119,99,4,road,119,,-92.5,-291.8258354755783,-366.0,337.5,341.4601542416458,379.5,80.01454824577047,-183.92509859019628
120,120,99,4,road,120,,-505.5,-384.4515503875971,-154.5,359.0,392.2306201550382,386.5,80.01454824577047,-183.92509859019628
121,121,99,4,road,121,,-310.0,-325.4170984455957,-413.5,329.5,287.0148963730567,277.5,80.01454824577047,-183.92509859019628
122,122,99,4,road,122,,-189.0,49.34852374839557,152.5,-200.0,3.565468549422804,123.5,80.01454824577047,-183.92509859019628
123,123,99,4,road,123,,-380.0,-235.28238341968904,-44.5,-357.5,-233.2661917098444,5.5,80.01454824577047,-183.92509859019628
124,124,99,4,road,124,,-407.0,-158.65324675324678,-44.5,-341.0,-147.8597402597402,-17.0,80.01454824577047,-183.92509859019628
125,125,99,4,road,125,,-24.5,-23.020025839793107,114.5,-124.0,-106.0587855297158,-80.5,80.01454824577047,-183.92509859019628
126,126,99,4,road,126,,51.0,57.93402328589923,-70.5,-240.0,-152.66558861578324,-80.5,80.01454824577047,-183.92509859019628
127,127,99,4,road,127,,346.0,268.4916129032256,112.5,-317.0,-320.82064516129003,-329.5,80.01454824577047,-183.92509859019628
128,128,99,4,road,128,,248.5,265.5,293.0,43.5,-149.5339308578741,-280.0,80.01454824577047,-183.92509859019628
129,129,99,4,road,129,,-92.0,175.1743886743889,361.0,12.0,-2.51737451737472,-90.5,80.01454824577047,-183.92509859019628
130,130,99,4,road,130,,30.0,44.92352185089999,3.0,-254.0,-128.23714652956232,-84.5,80.01454824577047,-183.92509859019628
131,131,99,4,road,131,,84.0,55.53920308483271,63.5,-143.0,-111.8643958868888,-49.5,80.01454824577047,-183.92509859019628
132,132,99,4,road,132,,84.0,42.64184852374888,63.5,-143.0,-81.40757381257981,-49.5,80.01454824577047,-183.92509859019628
133,133,99,4,road,133,,84.0,8.78112965340165,63.5,-143.0,-73.51797175866477,-82.5,80.01454824577047,-183.92509859019628
134,134,99,4,road,134,,84.0,30.58815958815944,63.5,-143.0,-87.16795366795395,-82.5,80.01454824577047,-183.92509859019628
135,135,99,4,left_25,0,,78.5,72.73772609819127,54.5,56.5,143.1718346253233,345.5,80.01454824577047,-183.92509859019628
136,136,99,4,left_25,1,,15.0,64.37355584082161,34.0,319.0,216.09756097560967,237.0,80.01454824577047,-183.92509859019628
137,137,99,4,left_25,2,,27.0,43.379820051414015,31.0,74.5,193.2172236503852,232.0,80.01454824577047,-183.92509859019628
138,138,99,4,left_25,3,,64.5,51.819408740359904,41.5,141.0,170.69794344472984,171.0,80.01454824577047,-183.92509859019628
139,139,99,4,left_25,4,,56.0,91.50706033376116,91.5,161.0,212.16623876765152,366.5,80.01454824577047,-183.92509859019628
140,140,99,4,left_25,5,,-1.0,-29.944730077120767,-17.0,577.0,543.7975578406172,379.0,80.01454824577047,-183.92509859019628
141,141,99,4,left_25,6,,-98.0,-119.84455958549243,-111.5,708.0,850.2066062176164,821.5,80.01454824577047,-183.92509859019628
142,142,99,4,left_25,7,,61.5,6.37917737789212,-72.5,676.5,667.3309768637532,690.0,80.01454824577047,-183.92509859019628
143,143,99,4,left_25,8,,219.5,217.7483870967744,218.5,-633.5,-480.3361290322582,-338.5,80.01454824577047,-183.92509859019628
144,144,99,4,left_25,9,,281.0,224.79011553273423,185.5,-1045.0,-1110.074454428754,-1153.0,80.01454824577047,-183.92509859019628
145,145,99,4,left_25,10,,260.0,156.0742894056849,122.0,-557.5,-510.7945736434108,-714.0,80.01454824577047,-183.92509859019628
146,146,99,4,left_25,11,,68.5,60.06354300385112,66.0,-476.0,-583.2907573812577,-673.0,80.01454824577047,-183.92509859019628
147,147,99,4,left_25,12,,97.0,88.05090206185577,83.0,-284.5,-384.4652061855677,-101.5,80.01454824577047,-183.92509859019628
148,148,99,4,left_25,13,,83.0,69.34928848641647,53.0,-274.0,-226.0523932729629,-307.5,80.01454824577047,-183.92509859019628
149,149,99,4,left_25,14,,77.0,59.16126943005196,60.5,-391.0,-394.2299222797931,-315.0,80.01454824577047,-183.92509859019628
150,150,99,4,left_25,15,,38.5,44.51799485861181,38.5,-562.5,-510.1850899742931,-445.5,80.01454824577047,-183.92509859019628
151,151,99,4,left_25,16,,-10.0,-8.094871794871665,52.5,-208.0,-291.4038461538462,-380.0,80.01454824577047,-183.92509859019628
152,152,99,4,left_25,17,,12.0,22.679948586118144,27.5,-158.0,-195.0623393316196,-276.5,80.01454824577047,-183.92509859019628
153,153,99,4,left_25,18,,146.5,115.722293814433,82.0,-329.0,-309.69716494845306,-359.0,80.01454824577047,-183.92509859019628
154,154,99,4,left_25,19,,67.5,40.26833976833973,24.5,288.5,172.48005148005132,44.5,80.01454824577047,-183.92509859019628
155,155,99,4,left_25,20,,35.0,55.967616580310846,83.0,-104.0,-124.78108808290108,-276.0,80.01454824577047,-183.92509859019628
156,156,99,4,left_25,21,,17.5,11.949228791773637,4.5,-488.5,-390.24228791773794,-332.0,80.01454824577047,-183.92509859019628
157,157,99,4,left_25,22,,52.0,35.11745827984612,28.0,-159.0,-55.86970474967893,-48.0,80.01454824577047,-183.92509859019628
158,158,99,4,left_25,23,,-2.0,-11.781452658884518,-38.0,247.0,156.3287937743189,181.5,80.01454824577047,-183.92509859019628
159,159,99,4,left_25,24,,44.5,3.3933161953727904,-64.0,287.5,138.183161953727,141.5,80.01454824577047,-183.92509859019628
160,160,99,4,left_25,25,,-86.5,-41.31233933161957,-8.5,192.0,198.7847043701804,244.5,80.01454824577047,-183.92509859019628
161,161,99,4,left_25,26,,34.0,4.930591259640096,-24.5,406.5,295.07197943444726,280.0,80.01454824577047,-183.92509859019628
162,162,99,4,left_25,27,,157.0,157.96753246753224,152.5,224.5,170.76688311688304,218.5,80.01454824577047,-183.92509859019628
163,163,99,4,left_25,28,,196.5,145.16429495472187,127.5,232.5,251.3363518758088,250.5,80.01454824577047,-183.92509859019628
164,164,99,4,left_25,29,,154.0,146.5933075933076,127.5,251.0,174.18404118404123,161.5,80.01454824577047,-183.92509859019628
165,165,99,4,left_25,30,,102.5,114.08472400513485,127.5,398.5,288.09306803594245,106.5,80.01454824577047,-183.92509859019628
166,166,99,4,left_25,31,,-28.5,20.737789203084617,44.5,58.5,81.81041131105394,-75.0,80.01454824577047,-183.92509859019628
167,167,99,4,left_25,32,,41.0,63.15765765765764,63.5,139.5,190.136422136422,224.5,80.01454824577047,-183.92509859019628
168,168,99,4,left_25,33,,47.0,55.849871134020646,91.0,462.0,361.5702319587631,298.0,80.01454824577047,-183.92509859019628
169,169,99,4,left_25,34,,238.0,182.8828828828828,165.5,547.0,607.099099099099,596.5,80.01454824577047,-183.92509859019628
170,170,99,4,left_25,35,,30.5,23.575933075933108,21.0,484.0,260.9124839124838,191.0,80.01454824577047,-183.92509859019628
171,171,99,4,left_25,36,,-7.5,-14.910256410256352,-17.0,123.5,161.40064102564065,87.5,80.01454824577047,-183.92509859019628
172,172,99,4,left_25,37,,58.5,48.68234536082469,25.0,184.5,173.0418814432987,183.0,80.01454824577047,-183.92509859019628
173,173,99,4,left_25,38,,46.0,42.83333333333337,24.0,194.5,175.2905317769132,124.5,80.01454824577047,-183.92509859019628
174,174,99,4,left_25,39,,39.5,44.24967824967837,50.5,437.5,261.664092664093,184.5,80.01454824577047,-183.92509859019628
175,175,99,4,left_25,40,,81.5,72.050193050193,52.5,152.0,200.43758043758044,227.0,80.01454824577047,-183.92509859019628
176,176,99,4,left_25,41,,91.0,85.88845654993509,82.0,232.0,187.2055771725036,63.5,80.01454824577047,-183.92509859019628
177,177,99,4,left_25,42,,44.0,67.4474358974361,86.5,232.0,129.28012820512822,53.5,80.01454824577047,-183.92509859019628
178,178,99,4,left_25,43,,72.0,51.78149100257065,15.5,-291.0,-147.34383033419044,-155.5,80.01454824577047,-183.92509859019628
179,179,99,4,left_25,44,,32.5,19.89358974358981,36.5,-429.0,-200.23589743589764,-217.0,80.01454824577047,-183.92509859019628
180,180,99,4,left_25,45,,78.5,30.141108247422608,19.0,-241.5,-169.16945876288673,-102.5,80.01454824577047,-183.92509859019628
181,181,99,4,left_25,46,,36.5,43.668380462724826,67.0,-185.5,-80.50385604113035,26.5,80.01454824577047,-183.92509859019628
182,182,99,4,left_25,47,,181.0,139.62162162162167,115.0,-469.0,-300.71492921492927,-207.5,80.01454824577047,-183.92509859019628
183,183,99,4,left_25,48,,67.0,79.88888888888914,96.5,-226.0,-272.5833333333335,-212.0,80.01454824577047,-183.92509859019628
184,184,99,4,left_25,49,,45.5,60.90821566110401,124.0,-124.0,-199.5173299101412,-244.0,80.01454824577047,-183.92509859019628
185,185,99,4,left_25,50,,102.0,145.04749679075724,167.5,-174.0,-124.01476251604572,-114.5,80.01454824577047,-183.92509859019628
186,186,99,4,left_25,51,,158.5,155.5810810810813,86.0,-174.0,-114.92728442728458,96.5,80.01454824577047,-183.92509859019628
187,187,99,4,left_25,52,,71.0,55.20089858793324,72.5,147.0,52.29974326059073,-71.0,80.01454824577047,-183.92509859019628
188,188,99,4,left_25,53,,46.0,71.46113989637308,90.0,112.0,6.395725388600567,-77.5,80.01454824577047,-183.92509859019628
189,189,99,4,left_25,54,,-21.0,36.54621309370998,46.5,-204.0,-236.69062901155348,-182.0,80.01454824577047,-183.92509859019628
190,190,99,4,left_25,55,,203.0,138.72150259067337,97.5,-145.5,-385.106217616581,-506.0,80.01454824577047,-183.92509859019628
191,191,99,4,left_25,56,,33.0,9.27296248382936,19.0,-357.0,-266.51681759379017,-425.0,80.01454824577047,-183.92509859019628
192,192,99,4,left_25,57,,-104.5,-83.39780077619673,-86.0,100.0,11.80465717981906,94.5,80.01454824577047,-183.92509859019628
193,193,99,4,left_25,58,,39.5,66.57891332470888,83.5,-88.0,-178.14683053040108,-109.0,80.01454824577047,-183.92509859019628
194,194,99,4,left_25,59,,39.5,57.01544401544402,90.5,-47.0,-61.24581724581731,-83.5,80.01454824577047,-183.92509859019628
195,195,99,4,left_25,60,,-18.0,59.60732647814916,84.5,157.5,137.40038560411313,350.5,80.01454824577047,-183.92509859019628
196,196,99,4,left_25,61,,67.5,93.56113256113264,81.0,116.0,-85.90411840411798,39.0,80.01454824577047,-183.92509859019628
197,197,99,4,left_25,62,,146.0,87.73329048843192,55.5,7.0,3.561053984575665,-10.5,80.01454824577047,-183.92509859019628
198,198,99,4,left_25,63,,86.5,51.69280205655525,65.0,-210.5,-51.70372750642719,-172.0,80.01454824577047,-183.92509859019628
199,199,99,4,left_25,64,,217.5,162.86434108527146,101.0,-171.0,-161.50839793281602,-140.5,80.01454824577047,-183.92509859019628
200,200,99,4,left_25,65,,160.5,190.55771725032423,228.5,-311.5,-286.2328145265892,-295.0,80.01454824577047,-183.92509859019628
201,201,99,4,left_25,66,,232.0,255.73873873873868,287.5,-574.5,-528.3564993565001,-527.5,80.01454824577047,-183.92509859019628
202,202,99,4,left_25,67,,254.5,193.56666666666683,169.5,-534.5,-580.0519230769228,-571.5,80.01454824577047,-183.92509859019628
203,203,99,4,left_25,68,,223.5,169.14618369987056,172.5,-596.5,-430.00452781371314,-214.5,80.01454824577047,-183.92509859019628
204,204,99,4,left_25,69,,31.5,64.11901681759366,129.0,-233.0,-237.63583441138465,-345.5,80.01454824577047,-183.92509859019628
205,205,99,4,left_25,70,,105.0,91.97932816537468,101.5,-313.0,-243.4173126614992,-210.5,80.01454824577047,-183.92509859019628
206,206,99,4,left_25,71,,146.5,152.8518041237112,77.0,-651.0,-599.8994845360821,-459.5,80.01454824577047,-183.92509859019628
207,207,99,4,left_25,72,,91.0,54.88688946015418,77.0,-87.5,9.91002570694036,-161.5,80.01454824577047,-183.92509859019628
208,208,99,4,left_25,73,,123.5,189.6555269922881,254.5,-494.5,-358.4820051413881,-141.0,80.01454824577047,-183.92509859019628
209,209,99,4,left_25,74,,289.5,270.5116279069765,267.5,-614.5,-627.4735142118866,-640.5,80.01454824577047,-183.92509859019628
210,210,99,4,left_25,75,,300.5,212.81741935483888,157.0,-584.5,-549.5012903225806,-658.0,80.01454824577047,-183.92509859019628
